geneID	HeLa
4892	0.005224502
4893	5.063367904
4897	0.380624575
4898	6.115084831
4899	2.653837373
490	3.956926064
4900	2.204556171
4901	0.216567778
4902	0.051302861
4904	6.259032942
4905	4.113434313
4907	1.84345846
4909	0.163518442
491	0.003213192
4913	4.525058842
4914	0.010055433
4915	0.011903671
4917	0.252382243
4919	1.609158337
492	0.026074526
4920	3.94695129
4921	0.135292037
4922	0.045800704
4923	0.034469625
492303	1.196272769
492311	0.892271803
4924	6.075877248
4925	4.480351006
4926	5.632793952
4927	5.536900191
4928	4.76510203
4929	2.730430954
493	4.262115538
4931	3.901815654
4935	0.114333889
493753	3.079698957
493754	2.040516115
4938	4.613457394
493812	2.131958572
493829	0.176320202
493856	3.049299145
493860	2.897270895
493861	1.283499503
493869	4.496366096
4939	0.036909095
493911	1.403046384
4940	3.543392928
494115	2.665005436
494119	0.020785438
494127	0.042398775
494141	0.020607143
494143	4.243753719
494188	0.049243298
4942	4.24470044
4943	2.815328918
494323	0.35336325
494327	0.381577833
494335	1.542615965
494336	0.267719813
494337	0.298288159
494470	1.738487761
494513	0.394039436
494514	5.144762573
494551	0.018714242
4946	8.112778078
4947	5.058785958
4948	0.30505197
4952	3.835439089
4953	8.196068784
4957	4.535944891
4967	6.210866973
4968	4.062562812
4969	0.046248949
497049	0.01957185
497190	0.014761445
497258	1.325609045
497259	0.027197937
4973	1.96893248
4974	0.015133396
4976	4.391964115
497661	3.580677422
498	8.204649318
4982	2.685782974
4983	1.333642636
49854	1.785503614
49855	1.882171772
49856	3.545883544
49861	0.300292755
4987	0.023799877
4992	0.200334448
4998	4.469996701
4999	3.919657558
50	6.21379771
5000	2.363086007
5001	3.987378646
5002	2.376640669
5003	1.121309866
5005	0.033759171
5007	4.077435553
5008	0.015466273
501	3.721762465
5010	0.307589226
5013	1.279941828
5016	0.225698943
5017	0.038022714
5018	6.080124446
5019	6.770636747
5021	0.455386698
5023	1.018378183
5024	0.095687209
5025	0.846488908
5026	4.595500523
5028	0.238673373
5029	0.973936591
5031	0.510225379
5032	3.442948465
5033	4.299887292
5034	8.827983821
503538	0.378741647
503542	1.378296002
503569	0.096134092
5036	6.980601412
503640	0.239901405
503645	0.162595209
503693	0.159542626
5037	6.96310989
5042	0.56262069
5045	6.192831214
5046	2.425339939
5048	5.298650977
50484	2.23638317
50485	2.977007825
50486	0.500808356
50487	0.044101495
50488	4.722322734
5049	4.02749063
5050	4.279877304
50506	0.004535681
50507	0.048487465
50509	0.513214288
5051	2.288001263
50511	2.237826799
50512	5.322542978
50515	1.986245435
5052	9.723812394
5054	4.342360095
5058	3.46017025
506	9.016652485
50615	0.022461629
50617	0.772601622
50618	2.413291568
50619	0.143312958
5062	4.317897156
50624	0.40536122
50626	3.275451924
50628	4.973358489
5063	0.356514031
50636	0.634662912
5064	3.441765267
50640	3.461997034
50649	2.091652774
50650	1.873099268
50651	0.092993195
50652	0.015355062
5066	4.551714479
5069	3.339737399
50700	0.033252928
50717	4.431843711
5073	4.223546546
5074	4.928197272
5078	0.014271823
5080	1.851491819
50801	0.062343248
50804	0.015918914
50805	0.012922021
50807	3.721205593
50808	4.202101429
50809	5.492059937
50810	3.929788214
50813	5.12394073
50814	4.743807024
5082	4.03132993
5083	0.96484673
50831	0.025949348
50832	0.151877196
50835	0.026571216
50838	0.017504085
50839	0.518557976
50840	0.684761239
50846	0.02947851
50848	2.965283286
50853	0.030702959
50854	6.077274492
50855	1.852217265
50856	0.16966007
50859	0.621148797
50861	3.044159436
50862	2.55897443
50865	5.091250454
5087	4.097531776
5089	2.432166022
509	6.98398748
5090	2.091818553
5091	4.741198511
5092	4.653846414
5093	7.418382067
50937	1.282708171
50939	0.030735694
5094	7.111464887
50943	0.479522389
50944	0.0043332
50945	0.024024665
5095	2.289527352
5096	5.083342434
50964	0.037120992
5097	0.567723279
5098	1.177095009
5099	3.214460686
50999	3.719233155
51	2.709982816
5100	0.007183864
51000	2.504142252
51001	3.039115201
51002	4.999259431
51003	3.539879901
51004	3.396429574
51005	3.45771214
51006	4.353792469
51008	3.56483808
51009	5.082810239
5101	0.141025349
51010	5.586334041
51011	2.454151831
51012	5.844159492
51013	4.615292793
51014	5.231757726
51015	3.934738947
51016	3.980891606
51018	3.070927498
51019	3.389145039
51020	4.784119745
51021	5.243844529
51022	3.485332131
51023	4.995115529
51024	6.514464806
51025	5.559440308
51026	4.027196682
51027	2.766785475
51028	3.395566568
51029	3.68028278
51030	2.577852998
51031	5.385148313
51032	0.949296803
51035	6.187539408
51042	5.507515222
51043	4.656227716
5105	0.021315662
51050	0.489222128
51053	5.439331658
51054	1.356690059
51056	5.153738627
51057	0.917761171
51058	2.691584619
5106	2.84113203
51060	5.523505485
51061	4.4849463
51062	0.743719718
51063	0.981127999
51065	5.812283836
51066	0.271352768
51067	4.029404785
51068	4.581903444
51069	4.866480355
51070	5.565937032
51071	4.379113932
51072	1.921048397
51073	4.91929105
51074	3.7471284
51075	5.967016013
51076	4.184119951
51077	4.66083306
51078	4.684552627
51079	7.412859728
5108	3.899328092
51081	6.317814004
51082	4.157011141
51083	6.135387195
51084	0.929996958
51085	0.307711009
51086	0.009505081
51087	0.339237164
51088	3.660853722
51090	1.372093484
51091	1.491807833
51092	2.650155777
51093	2.981066491
51094	5.929292942
51095	3.743827908
51096	5.278642193
51097	4.695860608
51098	3.654875726
51099	3.903521557
5110	5.854144576
51100	3.905537232
51101	1.637067061
51102	3.13333986
51103	3.987948904
51104	3.844856847
51105	3.38149723
51106	2.569252625
51107	5.587147269
51108	4.448034059
51109	4.574807066
5111	6.682492061
51110	2.516572908
51111	2.970291778
51112	3.596894129
51114	3.675052086
51115	3.106155039
51116	6.404532953
51117	5.114148198
51118	4.994595418
51119	6.387483727
51121	3.354928014
51122	3.38273801
51123	2.615507664
51124	5.244212503
51125	4.411943076
51126	4.911541455
51127	0.415406515
51128	3.559731358
51129	1.387960661
51130	2.60340294
51131	1.736538998
51132	3.765311687
51133	5.095032264
51134	2.576064268
51135	1.900841126
51136	3.256110466
51138	4.811553779
51141	2.521622947
51142	8.005609258
51143	4.676897661
51144	4.527032381
51145	0.01322433
51147	2.917441004
51148	4.186125872
51149	3.584708614
51150	6.900899116
51151	0.019004156
51154	6.055553904
51155	6.87569863
51157	3.25787947
5116	3.407735671
51160	5.412214756
51161	2.200958823
51162	1.618803774
51163	3.330947958
51164	4.095925458
51166	2.321400541
51167	3.181871342
51168	0.024098974
51170	3.573307987
51171	0.06827474
51172	3.304969842
51174	2.619504763
51175	1.978342456
51176	0.013900225
51177	1.933975007
51179	0.03360177
5118	1.76254942
51181	5.343533228
51182	4.272237308
51184	3.957338124
51185	3.418776973
51186	5.88539617
51187	6.100681963
51188	4.202269525
5119	4.975525551
51191	2.185682383
51192	4.777070805
51193	3.19599753
51194	3.885605961
51195	0.83413539
51196	1.844689999
51198	1.298519923
51199	2.581162682
51200	3.668057973
51201	3.297304704
51202	5.814106544
51203	6.422214481
51204	5.007988019
51205	2.543459383
51206	0.074318933
51208	0.273895989
5121	0.23841901
51218	5.296192073
5122	1.724187951
51222	3.399803062
51225	0.027082955
51226	3.479908518
51227	3.008784434
51228	3.54889582
51230	4.080154704
51231	2.698316919
51232	6.369818302
51233	0.065039486
51234	7.036500676
51236	0.058723452
51237	0.034444913
51239	3.778442207
51241	4.841151269
51244	2.696371999
51246	5.749228906
51247	5.501813375
51248	5.24846734
51249	4.512001299
5125	0.035077095
51250	2.231608737
51251	3.693562959
51253	7.267813885
51255	5.156334477
51256	3.362357535
51257	1.823185893
51258	7.82000902
51259	2.12871703
51260	4.193009854
51263	4.004374219
51264	6.587878633
51265	0.613570361
51268	0.035418279
5127	5.620404393
51271	5.617262845
51272	3.660777231
51274	3.621735613
51275	2.794503446
51276	0.568404094
51277	0.612007695
51278	3.52396451
51279	2.171490199
5128	2.301695164
51280	5.947208664
51281	1.369895918
51282	4.258752163
51283	4.875217653
51285	0.054856686
51286	0.241353283
51287	6.580124849
5129	1.989995716
51290	5.351563106
51291	2.662077163
51292	4.099501732
51293	6.019991804
51294	0.070567793
51295	4.143713798
51296	0.780486194
51298	0.021643733
513	6.28319293
5130	4.740859211
51300	4.992098047
51301	0.143630559
51302	0.490134924
51303	4.584160103
51304	3.095885193
51305	0.021956946
51306	3.172448919
51307	3.746901829
51308	1.020173946
51309	1.437222319
51310	0.081394982
51312	4.09534918
51313	0.027865708
51315	2.195128351
51316	1.273173685
51317	2.121142607
51318	3.913420965
51319	3.698733766
5132	0.042903603
51320	3.021616999
51321	4.490325764
51322	4.942635748
51324	5.516016738
51326	0.120697022
51329	6.37556088
5133	0.040379491
51330	7.418803886
51332	0.314698808
51333	1.620018683
51334	0.904776221
51335	6.449216402
51337	3.617189712
51339	0.277556267
5134	3.529972942
51340	2.51060108
51341	3.256733498
51343	3.618419294
51347	2.04980685
51348	0.023026785
51350	0.141063532
51351	0.149534219
51352	0.012195009
5136	1.375395127
51360	4.068920175
51361	1.704239142
51362	2.766254296
51363	2.350482707
51364	0.994073932
51366	3.96088092
51367	5.335081854
51368	4.445780456
5137	0.586405733
51371	6.227996986
51372	6.23990385
51373	5.479417669
51374	5.580587007
51375	4.331980792
51377	3.991733216
51379	2.731055764
5138	5.191111419
51380	2.252192243
51382	5.184808466
51384	0.103376195
51385	2.045970756
51386	6.781371872
51388	4.296906659
51389	5.178297279
5139	5.717540634
51390	3.591167094
51393	0.1087308
51397	3.72185448
51398	6.024114901
51399	4.617422031
514	8.983845827
5140	2.800648293
51400	5.605966994
51406	6.407447015
51409	2.244729975
5141	2.029032129
51411	0.012980203
51412	0.018635608
5142	0.484039439
51421	4.506819554
51422	1.11346203
51426	2.594530509
51427	1.441485122
51428	5.630558518
51429	3.401607821
5143	0.034316046
51430	2.458053349
51433	5.881440735
51434	4.648084387
51435	7.410024495
51438	0.070535911
51439	2.807577744
5144	4.313968563
51441	4.63826969
51442	0.02353434
51444	2.7274453
51447	4.173853321
51449	4.502459929
5145	0.02532474
51450	1.047507156
51451	4.230011276
51454	3.679079576
51455	2.719068687
51458	0.029463446
5146	0.057095016
51460	2.886220051
51463	0.013560232
51465	3.875544009
51466	2.666349011
5147	3.115652844
51473	0.029599581
51474	3.147791986
51477	1.782080822
51478	1.178164217
51479	4.235691807
5148	0.20947365
51490	5.475619755
51491	6.840077201
51493	5.916158009
51495	5.843689267
51496	4.1602439
51497	6.145711813
51499	4.909816931
515	6.54776158
5150	2.255152285
51501	4.173546958
51503	5.092289319
51504	8.082810531
51506	6.289194435
51507	6.432477814
5151	3.936947142
51510	6.04937059
51512	5.104180732
51513	0.025467927
51514	4.466942353
51517	4.244836837
51520	5.643329841
51522	6.494343518
51523	3.778069508
51524	4.378395562
51526	4.455187114
51527	3.234140081
51528	4.436129201
51529	5.419688257
51530	4.157047485
51531	3.317811749
51533	0.88193795
51534	4.469825992
51535	3.91053151
51537	4.783958528
51538	5.178920361
5154	2.254077582
51540	3.663531621
51542	2.448319313
51545	3.516978961
51547	4.247699034
51548	3.53630005
5155	1.313081697
51550	4.772632246
51552	5.431739819
51554	0.068220874
51555	0.070770681
51557	0.471550427
51559	1.273947595
5156	0.004378612
51560	0.684615867
51561	0.276137153
51562	3.01456848
51564	4.506479688
51566	4.465308823
51567	4.216038987
51569	4.083141993
5157	2.164310902
51571	4.890616463
51573	5.39532712
51574	4.248230925
51575	3.14529002
5158	0.04797304
51582	4.224136182
51585	3.133017721
51586	4.689413347
51588	3.442343902
5159	0.738076087
51592	3.276332537
51593	6.215381808
51594	2.968013427
51596	6.451704529
51599	2.816371832
516	7.596002334
5160	6.079010974
51601	0.916610299
51602	6.512105229
51603	4.717435096
51604	6.368753784
51605	3.785392006
51606	4.378961698
51608	4.423649223
5161	0.020636646
51611	3.923057972
51614	7.040052478
51616	4.349651901
51617	0.012293818
51619	2.544125483
5162	6.543106548
51621	5.094205435
51622	0.191895471
51626	1.731163783
51629	6.939078066
5163	1.826132901
51631	5.826565813
51633	3.522069685
51634	3.932405513
51635	4.466121949
51637	7.371014719
51639	6.1535041
5164	2.71006416
51642	5.189809049
51643	4.095778868
51645	5.015629423
51646	2.098735518
51647	5.348010331
51649	5.594086577
5165	1.577078888
51650	3.440520705
51651	4.905552597
51652	4.824361484
51654	4.537152487
51655	0.56572376
51657	3.815759336
51659	5.70249235
5166	5.492526594
51660	4.044028745
51661	1.792194535
51663	5.706453137
51665	3.03457988
51666	0.013279153
51667	3.981087367
51668	5.545880147
51669	6.085159107
5167	1.35616957
51673	1.09068771
51676	0.0257255
51678	4.125624508
5168	0.041340774
51684	1.884110314
51686	4.655133048
51690	5.943979693
51691	2.058305207
51692	4.536101734
51693	5.11581905
51696	1.748679045
51699	5.989249505
517	7.502798621
5170	3.002084193
51700	2.279233724
51701	2.374969753
51702	0.009011846
51703	0.769359516
51704	0.977665672
51706	4.670061297
51710	1.504232054
51714	3.875642253
51715	3.123152291
51716	0.012705606
51719	4.085495155
5172	0.068518192
51720	3.758205786
51726	5.843234572
51727	5.782806362
51728	5.907518456
51729	6.189852988
5173	0.009542837
51733	0.158348642
51734	4.092966336
51735	2.38738306
51738	0.422710308
5174	0.252239242
51741	0.831060396
51742	2.929439707
51747	6.022086646
5175	0.135945002
51750	3.989372093
51751	1.020086845
51752	3.680386337
51754	0.938438378
51755	4.162826102
51759	6.038698171
5176	0.812314155
51760	2.213188892
51762	1.901879996
51763	3.05326075
51764	1.162696973
51765	4.081793497
51768	5.069763954
51773	3.611315058
51776	3.254151784
51778	0.011088062
51780	4.422239465
518	5.867319631
51804	1.438324927
51805	3.789389353
51807	0.282598175
51808	4.348223133
51809	5.640590636
51816	0.0212711
5184	4.625317849
5187	3.307221244
5188	3.797437455
5189	2.527408112
5190	3.231394927
5191	2.230965091
5192	4.427100666
5193	2.101631291
5194	2.531039167
5195	4.101355152
5198	5.408933101
5199	0.124410441
52	5.808510206
5201	5.707895293
5202	6.748344982
5203	4.708679022
5204	7.454296277
5205	1.475183436
5207	0.049061705
5208	2.466310892
5209	3.579592781
521	7.516389831
5210	2.239299637
5211	4.910909365
5212	0.02488175
5213	5.327880449
5214	7.360539828
5216	10.68869922
5217	5.746045284
5218	3.390248414
522	5.96269146
5223	3.549863196
5224	0.765115245
5225	0.015814125
5226	7.096934024
5228	0.21020042
5229	3.177244631
523	4.7121573
5230	8.822825398
5236	5.074946333
5238	3.241132818
5243	2.523531945
5244	0.157361178
5245	7.496671459
525	0.072487228
5250	7.748723564
5251	0.36329778
5252	3.36931235
5253	3.276958037
5255	2.741771626
5256	2.915428904
5257	3.940492215
526	4.534913107
5260	0.715758138
5261	3.118485705
5264	2.848008403
5265	0.05372043
5266	1.487218278
5268	6.307702021
5269	6.073778679
527	7.232567136
5270	5.764584514
5271	2.116265807
5272	1.822029689
5274	3.270538227
5275	0.018018284
5277	2.55646947
5279	3.957354957
528	3.587932964
5281	2.846098774
5283	2.773226071
5284	0.006727849
5286	3.455119315
5287	3.833055994
5289	3.048391758
529	6.042998264
5290	2.354110004
5291	3.174580734
5292	2.616814897
5293	1.344805652
5295	1.763183232
5296	4.032089461
5297	3.660249223
5298	4.427265976
53	5.134676444
5300	5.882363522
5301	0.084320656
5303	3.066163771
5304	0.049201273
5305	3.155192854
5306	4.838228817
5307	5.788661517
5308	1.545341469
5309	0.299064524
5310	2.776110911
5311	2.360363866
5313	0.317660955
5314	0.006609464
5315	10.23796942
5316	2.041330393
5317	0.39157644
5318	1.018891919
5319	0.098601038
5320	0.0276678
5321	5.015191991
5324	0.396035115
5325	4.733872867
5326	2.491769424
5327	0.743172027
5328	1.084935117
5329	4.880951066
533	7.323162356
5330	0.253702667
5331	4.466357494
5332	1.931416097
5333	1.177215129
53335	0.011568611
53339	5.408737734
5334	0.391186246
53340	2.006707406
53342	0.133087096
53343	3.393517893
53344	1.501206539
53345	0.038364279
53346	0.748796594
53349	1.389680552
5335	4.474950945
53353	0.461678623
53354	0.982073346
53358	0.248784752
5336	0.220220208
5337	2.172637297
53371	3.861070813
53373	3.918600462
5338	3.134097196
5339	7.068375533
534	0.335460503
5340	0.006816939
53405	0.075104964
53407	3.928179001
5341	0.039876771
5343	0.009542837
5345	0.889188657
5346	0.084928041
5347	7.020703542
5349	0.239287964
535	3.910929275
5351	7.219233031
5352	5.784123229
5355	8.392882009
5356	4.46333666
5357	2.22740407
5358	7.659253029
5359	2.882549759
5360	2.851517445
5361	3.263436879
53615	5.303958325
53616	1.252536152
5362	2.903343237
53635	5.085970142
53637	1.347363949
5364	3.274430448
5365	1.242584773
5366	3.612336159
5367	3.792371354
537	6.750498796
5371	2.439781454
5372	4.297094871
5373	5.321367582
5376	5.837395801
5378	2.946383326
5379	3.201791616
538	2.517844291
5380	0.395171744
5382	1.265886028
53820	0.012841436
53822	0.039876771
53827	5.751232474
53828	0.108026717
5383	0.295354695
53831	0.018979133
53832	0.190430735
53833	2.524572901
53834	4.936057969
53836	0.5195886
53838	5.470223722
53840	0.718863029
53841	0.134042271
53842	1.232888852
5387	1.517928349
539	7.225250779
53905	0.203334324
53916	2.107961452
53917	4.017712149
53918	4.251925543
53919	0.715679285
5393	5.636007706
53938	4.508284553
5394	5.737539658
53942	0.007462814
53944	2.349890144
53947	4.314234827
5395	2.826765666
5396	0.883045082
53981	4.687365135
54	0.062343248
540	0.491749826
54014	1.806818109
54020	2.106597403
54033	0.099109705
54058	2.507397442
54059	2.261532273
54065	4.053857694
54069	3.467440153
54083	0.455604275
54084	0.014461545
54089	0.053993555
5409	0.186713529
54093	2.276584992
54097	0.081002815
54101	1.875042512
54102	0.137389072
54103	0.143382896
54106	0.007430116
54107	6.552176982
54108	4.366058342
5411	6.045273799
5412	3.279241717
5413	0.627517787
5414	0.130498614
54143	0.220228235
541468	0.061055707
541471	2.394430705
541472	1.37119605
54148	4.863207852
54149	2.31709238
541565	2.325390704
541578	3.605180134
54165	3.06683693
54187	6.019336695
5420	6.518737327
54205	5.73337352
54206	3.42821775
54212	0.045072632
5422	4.684053611
5423	3.550092796
5424	5.099583665
5425	7.082232892
5426	4.237212023
5427	3.078696496
542767	1.230750194
5428	5.042622333
5429	2.16658108
5430	6.343672404
5431	5.641913497
5432	5.585594054
54328	1.205692089
54329	0.005414877
5433	4.505260319
54331	0.232457459
54332	2.379215129
5434	6.14878896
54344	4.037044083
54345	1.487936618
5435	5.130254122
5436	6.467577058
54360	0.05647972
54361	1.245739931
5437	5.511401541
5438	4.74186175
54386	4.642965168
5439	5.124765031
5440	5.544286764
54407	6.46712779
5441	6.813206162
54413	0.137882275
54414	1.913632234
5442	4.253114153
54429	0.252339855
54431	5.221114475
54432	3.381144055
54433	4.516702571
54434	2.523142423
54435	0.134628159
54436	2.286656761
54438	1.573827662
54439	3.668347514
5444	0.032539761
54441	0.131674491
54442	3.914978632
54443	6.329466403
5445	6.385850858
54453	2.677119314
54454	1.753437507
54455	3.225416814
54456	0.097018724
54457	0.332264603
54458	3.48330947
5446	0.02400466
54460	6.273026409
54461	6.534336237
54462	2.032121249
54463	3.555321565
54464	2.134814261
54465	3.542465814
54466	1.115387778
54467	3.863118063
54468	3.464976248
54469	4.485291601
5447	4.585750604
54470	3.176402286
54471	4.481524701
54472	2.107214399
54474	0.077726074
54475	3.978203666
54476	3.476553096
54477	2.727982282
54478	4.717086129
54480	4.530549634
54482	2.742054935
54487	3.760796423
5449	0.021355137
54491	3.210485283
54492	2.665307848
54494	1.646651132
54495	3.980172541
54496	4.144968527
54497	2.337475368
54498	1.521913183
54499	4.903789892
545	2.92222096
54502	1.39488409
54503	2.785467955
54504	1.086271582
54505	4.166565858
54507	1.158002549
54508	1.826972652
54509	5.293412248
5451	2.026415853
54511	0.076721132
54512	5.73879921
54516	0.942871558
54517	4.258627921
54518	0.494875282
5452	0.023875436
54520	2.767879303
54521	4.150081606
54522	1.532926003
54529	4.731316736
54531	2.812826252
54532	2.423076295
54534	5.212955614
54535	3.074823541
54536	2.608187127
54537	2.902065077
54538	0.022365784
54539	6.511617779
5454	0.26945258
54540	2.532159975
54541	6.541061575
54542	4.427954032
54543	7.122211058
54545	4.569301907
54549	0.018699502
54550	0.087071958
54552	4.364791774
54553	0.945501363
54554	1.227963412
54555	5.344391765
54556	2.91704109
54557	2.59860755
54558	0.364593354
54566	1.151432937
54567	0.041543338
5457	0.029898901
54575	0.160013991
54576	0.148503995
54577	0.238626228
54578	0.145835215
54579	0.151569794
54581	2.112292135
54583	3.038023795
54584	3.144114957
54585	2.53424927
54586	0.081002815
54587	1.482031608
5459	0.139383379
54596	0.007209014
546	4.032917758
5460	0.505222039
54600	0.149691356
54602	4.452654343
54606	5.998805572
54617	3.826380698
54619	1.967353639
54620	3.266427685
54621	2.503124341
54622	2.470273447
54623	5.461287195
54625	1.56932773
54626	0.177954846
54627	0.056992391
54629	1.880754458
5463	0.68089405
5464	6.495793816
5465	1.193182976
54657	0.149811138
54658	0.150837086
54659	0.151569794
54660	0.353561225
54662	4.153301799
54663	5.870884645
54664	3.051144281
54665	1.632452121
5467	2.627451116
54674	0.015383741
54675	2.304275779
54676	4.274451869
54677	1.673043713
5468	2.246094361
54680	3.134889239
54681	3.870665062
54682	3.4519927
5469	4.237535607
547	0.009346884
5470	0.066020216
54700	4.32622825
54704	2.121007774
54707	4.38015771
54708	3.713005054
5471	3.859747411
54714	0.00661667
54716	0.015834392
54718	0.933115617
54726	2.768529703
54732	7.785344462
54733	3.800648862
54737	3.66304975
54739	0.007928731
54741	3.686391499
54742	6.812457715
54749	3.681951406
5475	0.423103954
54751	2.421901718
54752	1.406914287
54753	0.008034801
54756	0.074102934
54757	0.084692335
54758	3.974794756
5476	5.855883779
54760	0.229854284
54762	0.140451318
54764	3.140110733
54765	4.967391125
54776	4.151973459
54778	3.061780863
5478	5.289560916
54780	3.692944767
54784	2.842162717
54785	2.766542712
54788	3.698258744
5479	9.017403195
54790	1.65926157
54793	3.694572401
54795	1.248383983
54796	1.928215971
54797	3.181442377
54798	0.089754475
54799	1.928621618
5480	5.7365174
54800	0.549303683
54801	3.484398034
54802	4.252494924
54805	2.031173846
54806	2.717360025
54807	2.190668014
54808	3.333256086
54809	3.703479934
5481	4.723528895
54810	0.04028075
54811	2.518531349
54812	2.786958467
54813	1.477381189
54814	3.334524312
54815	4.731537802
54816	2.442102015
54819	3.067433487
54820	3.509433769
54821	2.054462716
54822	3.355102705
54823	0.464559897
54825	0.051763495
54826	1.439178269
54828	1.49369441
54829	0.022646907
54830	2.976830055
54831	0.0735227
548313	0.069593531
54832	2.051983321
548321	0.040436133
548324	1.486018212
54834	1.492314509
54836	0.024349341
54838	3.256920578
54839	1.891714043
54840	5.143176906
54841	2.512559214
54842	2.781928279
54843	0.134341398
54845	0.022546537
54847	0.011481073
54849	3.06813995
54850	2.629904853
54851	2.815978499
54852	1.11865218
54853	4.118799643
54854	0.056231814
54855	0.039766751
54856	3.151062163
54857	0.057921053
54858	1.284388118
54859	4.874649467
548593	0.118220836
548596	0.704002369
54860	0.531267311
54861	2.884850591
54862	3.935525457
54863	4.352101874
548644	2.4075603
548645	2.506060737
54865	6.559348267
54866	0.126388876
54867	5.084843993
54868	2.706854904
54869	1.341592415
54870	5.021649167
54872	4.034711902
54873	4.076103256
54874	3.477413711
54875	2.246644848
54876	3.046628324
54877	2.721365909
54878	3.58888964
54879	2.253153209
54880	4.109041612
54881	3.76655642
54882	4.540188795
54883	3.566680483
54884	4.018159589
54885	0.411172331
54887	2.874830563
54888	7.32918682
54890	5.072060212
54891	1.530350444
54892	5.384152554
54893	2.990623583
54894	0.42433814
54896	2.661230966
54897	1.921826862
54898	0.14783772
54899	2.020071299
549	2.646137247
54900	0.008714899
54901	2.499179337
54902	3.518335286
54903	3.024629455
54904	3.018929901
54905	0.119993289
54906	4.026461027
54908	5.722843516
54910	2.481546832
54913	4.748673304
54914	4.273129551
54915	4.889364566
54916	1.463296512
54918	4.24474795
54919	4.772272522
54920	3.328712227
54921	5.071215946
54922	4.612484982
54923	2.468102363
54925	2.548943494
54926	5.017602163
54927	6.387353243
54928	4.205534934
54929	4.32797119
5493	5.069450909
54930	4.533191618
54931	4.34698138
54932	0.529973309
54933	0.762289458
54934	4.26864254
54935	4.455834205
54936	4.542176298
54937	0.076794139
54938	3.886496954
54939	6.735985977
5494	1.892723296
54940	5.275647603
54941	0.410554054
54942	3.690895363
54943	0.096271729
54944	1.393498744
54946	4.014196318
54947	2.538588134
54948	5.565973606
54949	4.920156889
5495	2.793708581
54951	3.644296096
54952	3.756502857
54953	3.213045793
54954	1.333320339
54955	3.876424634
54956	2.472511364
54957	2.779348129
54958	4.772315923
54959	0.372699862
5496	7.040507661
54960	1.265504551
54961	3.72768262
54962	4.657001913
54963	4.347162512
54964	2.901624064
54965	2.549720984
54968	3.42683562
54969	3.928938002
54970	2.262426788
54971	2.091275559
54972	4.893600645
54973	5.652655231
54974	3.96562211
54976	4.72163548
54977	4.219598582
54978	4.103699204
54979	0.147596679
5498	2.895755757
54980	1.653294525
54981	1.674094375
54982	6.166160538
54984	4.267899058
54985	5.879937062
54986	1.644811935
54987	4.423671755
54989	4.197342539
5499	7.024458943
54991	3.068496073
54993	1.049861893
54994	4.045214203
54995	3.410260332
54996	2.643676717
54997	2.634661379
54998	6.911572473
55	0.022476223
550	6.698075598
5500	5.827555094
55000	4.270160373
55001	0.117075341
55002	4.542700933
55003	4.488699519
55004	5.904407552
55005	3.45209712
55006	3.30379711
55007	2.696600677
55008	1.191913584
55009	5.690342741
5501	6.060502905
55010	3.566892294
55011	5.925316634
550112	1.715987775
55012	3.496392715
55013	3.890842717
55014	2.212906441
55015	3.488154873
55016	0.760110735
55017	3.656448173
55018	0.027908872
55020	4.194000007
55022	3.706963933
55023	3.600131236
55024	1.526788563
55027	3.576692048
55028	3.273529619
55030	2.966528015
55031	4.25252203
55032	3.219163555
55033	4.017754406
55034	4.409640166
55035	3.996683048
55036	0.534744841
55037	3.637873673
55038	4.460019376
55039	2.618157654
5504	3.552365001
55040	0.036246612
55041	4.401920927
55048	3.118150429
55049	4.201155452
55051	2.68154784
55052	7.258501647
55054	3.902038599
55055	5.109930943
55056	1.108664748
55057	0.288027778
55061	0.136655852
55062	1.660050296
55063	0.38716228
550631	2.59706248
55064	0.919027049
550643	5.366428122
55065	0.011888243
55066	2.312383921
55068	2.043649594
55069	4.873987388
5507	4.653737046
55070	1.892235551
55071	2.893127986
55072	3.637690875
55073	0.039289789
55074	2.437866969
55075	3.264114422
55076	3.323006585
55080	1.411272506
55081	2.628623721
55082	5.846664901
55083	0.019646544
55084	0.036540662
55086	0.029239315
55088	1.818712888
55089	0.035743254
5509	1.67652977
55090	3.232584741
55092	1.33732098
55093	2.826314931
55094	2.395500553
55095	4.21721184
55096	0.855430948
5510	5.311549919
55100	4.85357316
55101	4.796445586
55102	2.216483925
55103	1.752847135
55105	2.5962105
55106	3.206111688
55107	0.120011464
55108	4.284842799
55109	3.624837335
5511	4.720088852
55110	3.558465836
55111	4.885947298
55112	2.303376558
55113	1.658793024
55114	5.645107139
55116	3.016053696
55117	1.520059101
55118	0.888470025
55119	4.567400343
55120	4.437945692
55122	4.122195239
55124	0.082020961
55125	2.561283338
55127	4.485607572
55128	1.610110686
55129	4.318050104
55130	1.105952219
55131	4.641084992
55132	2.275961024
55133	2.496032069
55135	4.260713559
55137	1.574550327
55138	0.022736213
55139	3.78012225
5514	4.425665118
55140	3.72996467
55142	4.002242615
55143	5.205720063
55144	4.04715233
55145	2.295672882
55146	4.823674909
55147	5.013524211
55148	4.261213943
55149	2.821594341
5515	6.483268537
55150	0.594841832
55151	3.168187729
55152	5.301055056
55153	4.313495567
55154	3.431159539
55156	4.036556416
55157	4.40581635
55159	4.499066959
5516	4.865325235
55160	2.691600183
