miRNA	BT_549	HS578T	MDA_MB_231	T47D	SF_268	SF_295	SF_539	SNB_19	SNB_75	U251	COLO205	HCC_2998	HCT_15	KM12	SW_620	A549	EKVX	HOP_62	HOP_92	NCI_H226	NCI_H23	NCI_H322M	NCI_H460	NCI_H522	CCRF_CEM	HL_60	MOLT_4	RPMI_8226	SR	LOXIMVI	M14	MALME_3M	MDA_MB_435	SK_MEL_28	SK_MEL_5	UACC_257	UACC_62	IGROV1	NCI_ADR_RES	OVCAR_3	OVCAR_4	OVCAR_5	OVCAR_8	SK_OV_3	DU_145	PC_3	786_0	A498	ACHN	RXF_393	SN12C	TK_10	UO_31	CAKI_1	HCT_116	HT29	K_562	MCF7	SK_MEL_2
hsa-miR-615-3p|MIMAT0003283	6.859744053	6.876158412	6.96359252	7.235887627	7.088591248	6.780693609	6.759301386	6.932245158	6.673457774	6.786497657	6.820002505	6.682691444	6.74565376	6.783785965	6.872546728	6.787949195	6.9090353	6.765913238	7.018614703	6.67180595	6.791104763	6.93771741	6.71203429	6.943738115	6.712879846	6.711945618	6.780220873	6.842687519	7.018207641	6.744817114	6.923036599	6.688371525	6.960978644	6.693319597	7.292487021	6.762793092	6.792157952	6.940040848	7.02944011	6.748073688	6.706873569	6.684778024	6.893780881	6.779390716	7.12277687	6.750036921	6.884353437	6.857009705	7.170843039	6.677174871	6.717133051	6.765163972	6.788050281	6.854693717	6.910604427	6.82668734	6.759985676	6.986854874	6.718521404
hsa-miR-616-5p|MIMAT0003284	6.786327365	6.92571459	7.060569939	6.571313049	6.943683399	6.743503463	6.727876907	6.892686784	6.665813766	6.870229119	6.772785223	6.719416618	6.84075987	6.851682739	6.683560821	6.953390029	6.951234272	6.874327208	7.255549538	6.830218544	7.189126154	6.740206674	6.916813151	6.858229978	6.314083979	6.831137068	6.789943369	6.634405853	7.092962738	6.730945554	7.029051774	7.01442412	6.713862575	6.648722621	6.741063362	7.365234676	6.677174921	6.703512876	6.559729128	6.701868672	6.780295709	6.627813884	6.691317038	6.798406545	6.769079183	6.705800332	6.757504434	6.742984311	6.736044621	6.702990433	6.903399641	6.65955334	6.719508378	6.854250826	6.838238405	6.800754954	7.007868728	6.933958359	6.848786229
hsa-miR-617|MIMAT0003286	6.969423109	7.024961044	7.300967126	6.943790096	7.345218684	7.385187133	7.040160168	7.140209093	6.945865249	7.127822972	7.137534777	7.28873537	7.80424782	7.116413609	6.71572157	7.021170819	7.157644979	7.168557191	7.225987687	7.094290886	7.160858606	7.098899676	7.179560483	7.265629533	6.99785703	7.076618521	7.202020932	7.302441714	7.352425789	7.133373889	7.143789161	7.449766949	7.654245339	7.436096132	7.013094255	7.431566234	7.323371138	7.226062474	7.453251532	7.251318717	7.205883052	7.208200959	7.092947348	7.496962166	8.49272317	7.459100964	7.147241763	7.208211907	7.191491525	6.869995846	7.1440234	7.238279296	7.19666068	7.227963797	7.112228822	6.882829141	7.110964294	7.199899557	7.257042616
hsa-miR-618|MIMAT0003287	6.843882199	7.093826672	7.127219963	6.457668339	6.979729807	6.807884251	6.697746836	7.044578298	6.706236289	6.847378759	6.66514664	6.74040573	6.904468596	6.864186311	6.984982758	6.952307864	6.881057666	6.968674136	7.321644476	6.734207524	7.274375812	6.728087503	6.878376789	7.019948302	6.60365215	6.846958667	6.788126741	6.592213971	6.967336959	6.722653266	7.146206298	6.973586438	6.698712322	6.631780831	6.50927382	7.121978136	6.611041147	6.79528246	6.568776965	6.308795285	6.699218292	6.614028341	6.661937855	6.82022856	6.775578929	6.743723063	6.799022011	6.566138797	6.670012839	6.713399006	7.688550978	6.656957942	6.690517736	6.856450839	6.905509955	6.890462425	6.993894052	7.030002737	6.71066602
hsa-miR-619-3p|MIMAT0003288	6.329838104	6.408056187	6.383336328	6.304545707	6.357879977	6.307246789	6.317119429	6.427165784	6.288034925	6.346219072	6.324280255	6.321760976	6.453264302	6.36101753	6.262653811	6.363186919	6.356751846	6.390315927	6.471577247	6.398793349	6.427956619	6.354131166	6.341972883	6.358318408	6.256682684	6.221359889	6.348684205	6.363830888	6.409536492	6.406838253	6.43697818	6.352258646	6.410488958	6.296284947	6.26726012	6.393147526	6.278790357	6.305627901	6.234975374	6.263542347	6.296750882	6.317995106	6.276578751	6.369876592	6.37504788	6.316670078	6.365733641	6.296135327	6.348346478	6.302098794	6.399715424	6.315840997	6.310195424	6.324563708	6.417810363	6.395093796	6.381073823	6.348908913	6.360407135
hsa-miR-620|MIMAT0003289	6.907819793	6.957001633	7.16372156	7.152731869	7.427389751	7.267841058	7.04389965	7.294627792	6.941835026	7.186948236	7.537754137	7.057409648	6.928468364	7.027731945	7.250070634	7.21074523	7.316570323	7.207103478	7.309219168	7.039106451	7.27846025	7.042917036	7.342964961	7.293935254	7.504765635	7.023848687	7.08378414	7.103353289	7.263012764	6.903856692	7.237170706	7.368844955	7.154001931	7.057555798	7.248977455	7.341331676	7.230689644	7.152429764	6.982633345	7.532458645	7.072210137	6.962876339	7.043005905	6.996468346	7.017826589	7.350251571	7.085578237	7.489829937	7.098333919	6.949994682	7.212274044	7.17251561	7.092282513	7.149405716	7.061146414	7.009897798	7.484359973	6.99392237	7.094506278
hsa-miR-621|MIMAT0003290	6.093400268	6.108434956	6.114269113	6.078624604	6.132026384	6.086507429	6.066622569	6.199508065	6.084331884	6.154334211	6.119131836	6.08577822	6.132525176	6.108478245	6.102672053	6.13754976	6.147698753	6.175477845	6.186503591	6.170359349	6.194356055	6.224930322	6.122705532	6.265912823	6.230587273	6.04818209	6.095095485	6.139850585	6.18822526	6.210453361	6.152254189	6.107741738	6.117221396	6.101181793	6.03948922	6.153214907	6.101535652	6.037597048	6.049055755	6.097672164	6.128576752	6.150267275	6.339816302	6.100825419	6.139169996	6.134977758	6.112493348	6.048956409	6.137869349	6.026765949	6.143111972	6.118593455	6.164593448	6.140120113	6.100118442	6.106448421	6.246530953	6.092104256	6.140075485
hsa-miR-622|MIMAT0003291	6.779183976	6.828676088	7.038507806	6.585071271	6.775349211	6.653688811	6.621796468	6.737700174	6.615129185	6.691710291	6.490940697	6.669656253	6.800386759	6.758310119	6.573339005	6.743740916	6.789900484	6.779834557	6.957913863	6.823468352	6.860060757	6.660747964	6.69085999	6.59605336	6.645605807	6.62391335	6.672705593	6.600858641	6.854413253	6.664734653	6.788374972	6.758128149	6.675877364	6.65144713	6.46747144	6.823388599	6.623799709	6.659117831	6.607821127	6.4757241	6.681353127	6.677826958	6.64588155	6.748708619	6.721397919	6.665510275	6.735616406	6.368810746	6.581129303	6.594518522	6.854481873	6.724827505	6.650041437	6.585709516	6.730692858	6.798647854	6.777358094	6.810362133	6.669673217
hsa-miR-623|MIMAT0003292	9.570308868	9.661971957	9.060496883	9.983952117	8.944869258	8.087803899	9.015301344	8.216593448	9.08836168	8.75714386	8.31027838	9.069213841	8.781504474	8.940415092	8.664640417	9.552084858	9.533096836	9.068407718	9.240840498	9.184484278	9.49394882	9.033061069	8.778403057	9.10937304	9.268879515	8.797930656	9.768340909	9.720294025	10.1420902	10.52291062	8.838376305	9.588599333	9.45521466	9.968555426	10.6020653	9.119731864	8.867456745	8.50704995	9.01884706	8.242202635	8.662396967	8.825971379	9.023400575	9.172242027	8.471352101	7.988442916	8.661924892	10.38166903	9.847500665	8.570068335	8.961191259	9.469314648	9.290504739	9.59225716	9.264661502	8.228148688	8.570435403	8.812333892	9.595855087
hsa-miR-624-5p|MIMAT0003293	6.399373086	6.401615596	6.469888033	6.319898447	6.394720934	6.289254885	6.361669839	6.429490789	6.329274931	6.398144857	6.270789548	6.383639884	6.461147672	6.506777149	6.344905708	6.417305591	6.378129527	6.384120995	6.473588387	6.258287774	6.447366563	6.484345554	6.348336058	6.403126751	6.247418977	6.378311554	6.420632515	6.256151769	6.532567624	6.378307538	6.495302776	6.396529542	6.346937802	6.368355444	6.372737324	6.492184493	6.304857483	6.356682379	6.268507672	6.331231687	6.309657442	6.325918549	6.32711536	6.417394289	6.502883599	6.311402742	6.40531925	6.348876016	6.338445215	6.344966772	6.369518005	6.305434421	6.238615289	6.405665143	6.423083161	6.335458768	6.38013318	6.373192855	6.382162058
hsa-miR-625-5p|MIMAT0003294	7.098685852	7.197965418	7.474741181	7.036469391	7.422230087	7.251698881	7.146574157	7.534510511	7.065415448	7.522873667	8.055165987	7.288255951	7.309154077	7.601394453	7.699596887	7.381335224	7.345181688	7.434595736	7.996380884	7.230113424	7.656823569	7.921860538	7.410389867	7.387299098	7.203804136	7.138283879	7.459051046	7.207117158	7.512239389	7.198779516	7.417898837	7.574260357	7.081380036	6.947452107	7.400380219	7.637170811	7.264173336	7.011513998	6.947887137	7.833957739	7.300225463	7.216543535	7.130529049	7.699407587	7.25274018	7.382518917	7.39747703	7.443158859	7.077816397	7.012261898	7.2137264	7.257155851	7.16236781	7.254065099	7.472995005	7.149890761	7.482144832	7.371033917	7.378036407
hsa-miR-626|MIMAT0003295	6.383272935	6.411153024	6.40814662	6.101752724	6.354115501	6.360554012	6.285679782	6.371674246	6.285684599	6.39237119	6.190985206	6.287011476	6.380898379	6.335232857	6.313609542	6.802816837	6.339384034	6.451266292	6.46433663	6.34700338	6.469719283	6.311663825	6.421165947	6.247422399	6.318367618	6.259718925	6.358821378	6.280203609	6.38816934	6.285400075	6.435597454	6.328662957	6.367746343	6.343724777	6.178357369	6.406707913	6.610936971	6.3311734	6.209071729	6.733366555	6.316893724	6.281798098	6.284896653	6.364025985	6.355100167	6.323822182	6.381196883	6.099227988	6.369548329	6.372940249	6.396710211	6.275227727	6.331426453	6.441947376	6.381012273	6.34499171	6.438838818	6.416261716	6.394192827
hsa-miR-627-5p|MIMAT0003296	6.76471064	6.566185124	6.511780163	6.321526477	6.535256082	6.474752157	6.419528802	6.455532029	6.418342802	6.514074797	6.427356761	6.571817206	6.526862358	6.554500252	6.441661868	6.506615701	6.519627978	6.468948095	6.490377157	6.506689893	6.445226261	6.48814251	6.531794503	6.644995572	6.829995614	6.605083469	6.631415435	6.96903836	8.152311699	6.44002193	7.381529046	6.3398504	6.571689202	6.507287472	6.384104796	6.44337131	6.757436138	6.444230646	6.558723182	6.493601261	6.467795421	6.55554268	6.457779867	6.490107472	6.419367881	6.512812982	6.505994228	6.423421976	6.402935273	6.367468268	6.411623926	6.533725207	6.57882757	6.493921964	6.625241183	6.599142208	7.151564265	6.476748424	6.619095998
hsa-miR-628-3p|MIMAT0003297	8.135006227	8.026681435	7.952403452	8.098908974	7.991274161	7.713843091	7.909011445	7.831687712	7.837557169	7.800977084	7.681057993	7.854562476	7.929607266	7.834149048	7.618435561	7.83615643	7.914978447	7.913311502	7.776781199	7.742497503	8.13049172	7.72239287	7.922913519	7.80768776	7.806288881	8.023789382	8.207003353	8.145012833	8.1026964	8.345799797	7.828778141	8.110633294	8.05801173	8.989027882	8.250317733	8.181805939	7.7570884	7.766599261	7.850825731	7.647375092	7.792996784	7.692337529	7.892974892	7.707049169	7.877226278	7.914291035	7.708506334	8.21784522	8.072773923	7.901597334	7.890153956	8.134001413	7.755914799	8.083684693	7.923684723	7.762989739	7.856611399	7.947075386	8.144954838
hsa-miR-628-5p|MIMAT0004809	6.263537438	6.30720483	6.318844937	6.300362684	6.28208631	6.361883954	6.227679277	6.297283205	6.366467008	6.309804841	6.397485397	6.234722178	6.285432716	6.260243097	6.352797661	6.27817463	6.341108752	6.261360495	6.335130134	6.306033714	6.350704612	6.370938285	6.299251199	6.386987584	6.188094836	6.38454312	6.236608249	6.28836035	6.323663904	6.279012072	6.367697484	6.254001684	6.265960614	6.346654455	6.358083099	6.327475117	6.243445683	6.305808399	6.338800785	6.363144784	6.27317058	6.281541559	6.240551579	6.281850654	6.321879792	6.2789333	6.271192914	6.325940538	6.26512243	6.360473612	6.257397613	6.38050928	6.418827716	6.2793809	6.274478116	6.243776459	6.394910926	6.279411549	6.308964498
hsa-miR-629-3p|MIMAT0003298	6.881714991	6.893498098	6.902107437	6.66331457	6.662186644	6.678560441	6.578752992	6.851243162	6.677187998	6.713397541	6.792415767	6.788602965	6.983475595	7.06703492	7.109137665	6.706012548	7.044846174	6.829429014	6.753935948	6.626110027	6.549688531	7.020457098	6.817179538	6.806042822	6.556542945	6.640518	6.790867439	6.773467435	6.766896871	6.770523323	6.73476723	7.100283757	6.96638607	6.759884004	6.763656836	6.628383609	6.628157275	6.824622157	6.991811716	6.571552151	6.678620018	6.751825277	6.898344126	6.903036676	6.920035683	6.794039268	6.82462029	6.475418623	6.755305737	6.702895276	6.582090242	6.688434705	6.679928271	6.502788423	7.054912274	6.99874018	6.974490807	7.273765876	6.680786495
hsa-miR-630|MIMAT0003299	6.817820217	6.732133135	6.712211543	6.589095981	6.876756686	6.778316544	6.773995219	6.667019998	6.785176237	6.720849718	6.403234085	6.76967501	6.684725765	6.720048739	6.418807341	6.666264772	6.7646454	6.727630526	6.643687611	6.742288933	6.67424889	6.751112624	6.723039273	6.798485482	6.791632971	6.720146604	7.095608544	6.991519905	7.439276375	6.882798387	6.690869242	6.725438358	6.733423618	6.848314064	6.42284399	6.758269913	6.787346297	6.752844021	6.755200644	6.417955813	6.765189889	6.831023895	6.768628094	6.894411468	6.738091014	6.783477471	6.831167523	6.667577849	6.721373474	6.757278551	6.861106068	6.947936423	6.703238749	6.955831332	6.650825957	6.737756146	6.857718536	6.688879952	6.773392413
hsa-miR-631|MIMAT0003300	6.073663048	6.101979021	6.101181688	6.095586525	6.046194241	6.069204426	5.986267614	6.051176972	6.040876034	6.070532322	6.140091147	6.053086999	6.131890516	6.072527781	6.16651582	6.097170709	6.090791974	6.084803411	6.032130315	6.072739405	6.075123923	6.109939862	6.037086377	6.007113526	6.313453854	NA	6.089106344	NA	6.103687818	6.058140951	6.017705336	6.075450756	6.088039468	6.051952195	6.084942888	6.067823104	6.099352974	NA	NA	6.179599609	6.07446024	6.064499267	6.017001079	6.099486597	6.002423859	6.064411185	6.054313176	6.067513629	6.10005776	NA	5.992011049	6.023744776	6.047852972	NA	6.123511867	6.073464257	6.101501289	6.136402098	6.05798048
hsa-miR-632|MIMAT0003302	6.38693246	6.356909958	6.370931564	6.282436645	6.401930265	6.291412384	6.30224986	6.436470528	6.293698709	6.38187596	6.26873622	6.319220911	6.377979035	6.340618692	6.257616713	6.415198106	6.376823683	6.337583486	6.462774189	6.393816172	6.452028655	6.340723644	6.344818251	6.33112052	6.423691965	6.325591705	6.361871178	6.257805603	6.473586523	6.249111846	6.625304312	6.340439085	6.349196687	6.344810723	6.242828592	6.385732248	6.200065408	6.266018237	6.193239399	6.238043553	6.358876417	6.333132726	6.317032516	6.376392662	6.38625914	6.302681698	6.378366379	6.304996912	6.362942364	6.278649189	6.423964583	6.339154245	6.349119645	6.277134504	6.344404141	6.315902196	6.398061026	6.382991762	6.40733016
hsa-miR-633|MIMAT0003303	6.535918618	6.625199864	6.629658593	6.310230756	6.57158243	6.462957761	6.431968578	6.525132619	6.413463426	6.490163599	6.406489353	6.423232928	6.517742604	6.558799832	6.494559242	6.607104636	6.576419546	6.497631362	6.649142899	6.536406151	6.575989562	6.507074244	6.517320914	6.719123301	6.506078698	6.447672517	6.51447741	6.430498283	6.656751692	6.483534312	6.55089894	6.552559899	6.488890559	6.456665619	6.327715586	6.651197511	6.42482029	6.438430473	6.352798068	6.277682234	6.488165613	6.422063086	6.462161414	6.516920748	6.516673807	6.470921367	6.507785127	6.32929758	6.475388268	6.466977073	6.566460134	6.450597196	6.456978405	6.558373376	6.537510666	6.52092379	6.53820185	6.546081294	6.466907252
hsa-miR-634|MIMAT0003304	6.939813199	7.28059719	7.378976879	6.690895587	7.156742303	6.965140005	6.926736558	7.252721601	6.878177159	7.014062071	6.807965614	6.932239002	7.037583368	7.005384536	7.490616101	7.245255534	7.178538395	7.167961899	7.506299887	6.938939068	7.411040251	6.944243597	7.174069171	7.151611924	6.944663767	6.910129494	6.939741607	6.799840835	7.167980627	6.908586486	7.208316517	7.902688254	6.928615431	6.784012046	6.895791247	7.326294436	6.811321534	6.897230436	6.658029224	6.703397307	6.989941061	6.818273743	6.811640741	6.988310018	6.987165275	6.940245457	6.944082605	6.847373538	6.883968083	6.906760985	7.172944299	8.035530538	6.867393162	7.063651548	7.063305359	7.037185198	7.153825925	7.118735494	6.978190255
hsa-miR-635|MIMAT0003305	6.313594875	6.297150234	6.287652716	6.638680778	6.321915657	6.264433593	6.167025287	6.180900033	6.233841698	6.239538544	6.319513741	6.263791429	6.267512539	6.324325699	6.29427437	6.261060067	6.283931032	6.359721839	6.246775296	6.202697019	6.227238677	6.286112894	6.329622022	6.283505108	6.892653878	6.209406012	6.306215362	6.452910528	6.261055691	6.33912963	6.217744409	6.199836976	6.375977251	6.350322659	6.346687776	6.274607358	6.311495132	6.246174551	6.500428275	6.358682553	6.298055378	6.34451627	6.335310197	6.317964997	6.309282999	6.255073717	6.23294917	6.529760981	6.275017106	6.194063341	6.172511652	6.331019166	6.314146187	6.286047219	6.2627294	6.297559205	6.221315149	6.266673083	6.168537686
hsa-miR-636|MIMAT0003306	6.407124319	6.421689226	6.467140153	6.354160068	6.399887339	6.372308375	6.450904548	6.393724382	6.335233091	6.378879043	6.405323153	6.374716928	6.39810794	6.416958582	6.361984556	6.456289557	6.383954874	6.399034726	6.478462929	6.395755141	6.486000378	6.421443484	6.405682787	6.346206369	6.381009777	6.316023457	6.349523837	6.314302925	6.422812398	6.351359992	6.449889654	6.42634851	6.399074045	6.380181153	6.36385989	6.405182036	6.334514579	6.370388875	6.364178177	6.399131369	6.348423341	6.319852579	6.389915984	6.407235735	6.41905417	6.338621333	6.396614248	6.438576527	6.367264095	6.34977178	6.413848489	6.316110371	6.320275089	6.37345007	6.384004478	6.401706938	6.381034486	6.4107393	6.39127677
hsa-miR-637|MIMAT0003307	6.762460785	6.653318919	6.552634112	7.96451155	6.574511641	6.379806347	6.477507229	6.361385152	6.539495966	6.392746562	6.248016371	6.494550745	6.507808788	6.591181007	6.653226382	6.689612062	6.731635451	6.521584065	6.50104448	6.486799406	6.63478618	6.485836379	6.471938658	6.550322079	6.8475962	6.703628708	6.858739361	6.955183865	7.028129509	6.810944118	6.413179876	6.564785831	6.792477991	7.168207985	7.066429779	6.528362416	6.478967883	6.346070592	6.53716487	6.378834134	6.4350421	6.468137914	6.645834481	6.48065571	6.553533507	6.38912974	6.440104997	7.874126653	6.732799813	6.629488108	6.491526567	6.535968914	6.462077278	6.377944097	6.524875935	6.400038238	6.484974337	6.496044231	6.577649358
hsa-miR-638|MIMAT0003308	7.597749809	7.577070071	7.112275804	7.417025246	7.236293518	6.880548728	7.435782354	6.940370595	7.609537219	7.057223871	6.657043788	7.258260223	6.980341052	7.082334359	6.954679976	7.418822024	7.284259271	7.296420878	7.229988576	7.247198581	7.417019687	7.225317405	7.01506628	7.143117153	7.413276069	7.202119855	7.59172824	7.548233096	8.381909869	8.351243209	7.175987024	7.251808345	7.336696486	8.08514269	7.79161912	7.156228992	7.19894008	6.971887334	6.918690138	6.62607105	7.047942174	7.133479083	7.270603831	7.302860889	7.020611072	6.895043614	7.063220299	7.400769442	7.543634543	7.313597591	7.346228137	7.433702695	7.169326996	7.567565699	7.172062147	6.942301285	7.134615846	7.029663282	7.304433141
hsa-miR-639|MIMAT0003309	6.388639999	6.426568597	6.386691429	6.314753456	6.393036607	6.364150721	6.279725074	6.375204229	6.342750456	6.392951044	6.478086626	6.349062197	6.397837229	6.36523254	6.438402618	6.431167952	6.458737628	6.385826962	6.484243234	6.425645109	6.459379366	6.396920536	6.426626724	6.365399852	6.565986042	6.324612486	6.317403893	6.38170536	6.415564377	6.309227799	6.481619387	6.813511514	6.350469184	6.315996391	6.374792351	6.349387808	6.368522925	6.320477651	6.26230196	6.423417738	6.375415005	6.330701765	6.331861651	6.365181789	6.275753599	6.547966805	6.386752083	6.435889006	6.354370877	6.31355784	6.370825177	6.344246295	6.353830859	6.422621486	6.383030929	6.409360402	6.399508341	6.386557868	6.416979016
hsa-miR-640|MIMAT0003310	6.691062817	6.519170104	6.677529899	6.748524424	6.788755914	6.824275105	6.781010789	6.523045682	6.791576516	6.831726772	6.306276801	6.891679785	6.820832959	7.062476128	6.349750395	7.35920191	6.889253282	6.603637824	6.387152323	6.838379554	6.569640568	6.908565031	6.574842288	6.75618755	6.69069525	6.739586802	6.906998916	6.774226562	6.471901666	6.657870981	6.509105121	6.556132065	7.01352322	6.827637014	6.466949788	6.667969717	7.242831255	7.13498146	6.916122501	6.282439252	6.868869239	7.170133234	6.897539784	7.090855602	7.042475112	6.859225713	6.974981487	6.341594988	6.834405297	7.061380954	7.118744455	7.00813245	6.812455088	7.003297434	6.834559103	6.81677879	6.479681824	6.814795096	6.703903094
hsa-miR-641|MIMAT0003311	6.178940946	6.198683786	6.226866544	6.133046762	6.212421729	6.178891641	6.220908959	6.238841916	6.142960917	6.19148918	6.085966355	6.228890488	6.256078969	6.260296446	6.155178239	6.620903252	6.214800102	6.241875227	6.256362416	6.241703298	6.249669129	6.246556409	6.172749551	6.259360463	6.363457799	6.055173578	6.207145211	6.194001652	6.246432061	6.221251621	6.187269323	6.211446145	6.174810293	6.25558744	6.125982769	6.195192354	6.159281781	6.147595447	6.083226727	6.295117501	6.224642466	6.179616819	6.1685913	6.21053466	6.209759104	6.20346581	6.217307869	6.125971643	6.27440438	6.358872651	6.208569541	6.229181972	6.200161003	6.256234784	6.318516644	6.227516178	6.29469382	6.203158267	6.259239449
hsa-miR-642a-5p|MIMAT0003312	7.511837271	7.81202723	7.98721202	6.979768088	7.453104546	7.173770197	7.102924559	7.5320881	7.08019371	7.318766891	7.322644132	7.110901761	7.377255443	7.350843129	7.326487299	7.57299517	7.475746117	7.50312542	7.882009572	7.180422124	7.815041616	7.172306526	7.79997455	7.213934461	7.642084137	7.137381389	7.279410609	7.057391561	7.728837932	7.194638481	7.647907625	8.066788676	7.224848762	7.07079052	7.158814802	7.592981645	7.05419607	7.070600827	6.93649602	7.176025301	7.189231538	7.013808187	7.087709069	7.322143242	7.157388714	7.075671164	7.19911923	7.281987242	7.162003987	7.15578218	7.378522123	7.053161967	7.089866094	7.337696861	7.306961116	7.341128821	7.453220628	7.563455208	7.264580405
hsa-miR-643|MIMAT0003313	6.723549796	6.644607938	6.680118521	6.524980349	6.687848149	7.072607842	6.783696168	6.95274359	6.700936115	6.865279321	6.533175464	6.878794613	7.01938609	6.888821337	6.499332753	6.75692635	6.729761388	6.757659165	6.706588099	6.864763738	6.53969022	6.972106976	6.60789726	6.540952189	6.79636229	6.558644187	6.550506111	6.746665236	6.566974317	6.710562449	6.869746362	6.523989982	6.839635524	6.718509891	6.54373501	6.539823086	6.69716737	6.666359857	6.737436879	6.429463615	6.794918408	6.705828452	6.82348324	6.744143866	6.889194267	6.818845747	6.796034648	6.321786078	6.978068323	6.611182477	6.72447311	6.564797955	6.806010191	6.543416912	6.854513961	6.915644757	6.765836394	6.972440602	6.779096903
