Entrez id	hsa-miR-1-3p	hsa-miR-30a-5p	hsa-miR-155-5p	hsa-miR-16-5p	hsa-let-7b-5p
3185	-0.01373772	0.283203034	-0.882590441	0.173322238	-0.184704251
47	-0.001922887	0.178919674	-1.077469402	0.361182839	-0.293181423
1791	0.0738084	0.042709988	0.052637055	-0.005248309	-5.67E-05
6356	-0.00325266	0.041607613	0.021644865	-0.115777611	-0.313862599
9235	-0.1029801	0.015797723	-1.233826993	-0.637940512	-1.64398556
9934	0.03227339	0.061945794	0.218553146	-0.059304535	-0.054668437
26245	-0.07276575	-0.031199034	-0.03816937	0.025657315	-0.121902893
84678	-0.7345737	0.29323315	0.209355424	0.361682203	-0.385730534
2692	-0.1929718	-0.009644775	-0.203612614	-0.097004109	-0.212651168
27334	-0.2768849	0.143868543	0.296738032	-0.108620269	-0.056570968
9529	-0.3313093	0.165205233	-0.844548611	-0.096129851	0.053236038
7694	-0.1530415	-0.0031683	0.207436574	-0.171245259	-0.184085022
63908	-0.0254772	0.07292154	-0.190348372	-0.223771878	-0.156379433
55388	-0.3239673	0.396946723	-0.046145154	0.367493488	0.233822372
9667	-0.4568382	-0.080490732	0.187865441	-0.420833596	-0.539834753
474354	0.1479034	0	0.107451664	-0.273272997	-0.1692733
29775	-0.1592032	-0.02143168	-0.268007246	-0.322473654	0.007259457
88455	-0.2620849	-0.180031555	0.23699424	0.578396898	0.337984885
8634	0.1996975	0.047715393	-0.247127775	-0.678950865	-0.226368011
6309	0.1401956	0.161506531	-0.58854728	0.370448789	0.141265822
6925	0.1975345	0.032120596	0.084205363	-0.005407482	0.036263819
2071	0.1161084	0.000607606	-0.055035632	0.13800343	0.13778339
51455	0.05808614	-0.082736949	0.118945097	-0.046635533	0.340804986
10325	-0.126891	0.302081951	-0.37157525	-0.284502495	-0.196134059
29763	0.06804343	-0.050242274	0.6122732	-0.278219745	-0.091848912
4337	-0.04263311	-0.274942878	-0.128797703	-0.192680019	-0.067074907
3781	-0.0803908	0.191833589	-0.014155093	0.007851405	0.067119455
254428	0.2381762	-0.260795974	0.307231365	0.320460085	0.073023532
1959	1.105521	-0.040738567	0.014944443	-0.724936836	-0.83837689
84061	-0.2460125	-0.018151715	-0.467515351	0.541855144	0.457199414
94239	-0.1006006	0.091424519	-0.052805857	0.438104023	0.328995102
7163	0.134768	0.117061718	-1.453358301	0.362519672	0.097153491
26025	-0.1165149	-0.005268869	-0.051473473	-0.080852178	-0.258423654
130013	-0.318132	-0.057348165	-0.15723078	-0.373143426	-0.293839068
63826	0.1307372	0.288971731	0.230600209	0.488279059	0.462033918
84899	0.2804928	0.176059763	0.445165739	0.841004856	0.390234638
10793	0.0727292	0.441826351	0.104441918	-0.02699129	0.436019682
57185	-0.08758819	-0.303602083	0.079713903	0.36832693	0.318626493
6146	0.004822476	-0.031724669	0.112067369	0.101226803	0.111400168
7045	-0.01820063	-0.043671735	-0.217881106	0.046965317	-0.123957099
11147	-0.2721774	-0.100394228	-0.257685776	0.282192283	-0.139646541
149466	-0.1745269	0.123996456	-0.110849954	-0.109609162	-0.441490318
730	0.223892	0.018731639	-0.012473273	-0.056849363	-0.158451278
84539	0.1259695	-0.165064397	0.06298477	0.057600188	0.06298477
10916	0.3985248	-0.061524412	0.37745198	0.965429729	0.241752766
834	0.1892092	0.173082725	-0.34195427	0.021632444	-0.181749399
55829	0.287547	-0.190144624	-0.528523291	-0.579421365	0.161266084
8506	-0.111775	-0.340387393	-0.264900056	-0.478979275	-0.396379213
57529	0.07727578	0.006111711	0.037284585	-0.006984154	0.187163608
55511	0.009190741	-0.008740264	-0.06250896	-0.290841035	-0.305504557
23613	0.01304962	0.011278152	0.096819351	-0.083275932	-0.00294164
1510	0.01890289	0.135289858	0.184962665	0.099132254	-0.087426715
10347	-0.1732878	0.155723316	0.317166587	0.421488535	-0.234065731
7704	-0.07010425	0.285105263	-0.180467509	-0.057841979	-0.443418981
7569	-0.06796275	-0.027167937	0.377372685	-0.449623969	0.250667946
25879	-0.05223936	-0.008030568	0.129567024	-0.105990019	0.326919086
92906	-0.0435224	-0.053699168	-0.15476577	0.179703508	0.2243008
28511	0.5682568	-0.017912084	-0.017104217	0.150095062	-0.460229243
92597	0.4278709	-0.436396262	0.436740855	-0.95408518	0.284209553
84722	-0.05090498	0.315704617	0.366975665	0.460206191	0.030018518
29102	0.07893393	0.033276283	0.201389935	0.38310437	0.031345452
340351	-0.00320987	-0.19240984	0.276955787	0.080460717	0.127640364
51203	-0.2534376	0.295286244	-0.632731894	0.018520884	0.147765397
94027	0.3109678	-0.102428499	-0.099183575	-0.054763442	-0.004072526
81611	-0.7172252	0.087479819	-0.474226954	-0.486966412	0.279674576
8417	0.2188128	-0.348631864	0.091983092	-0.001483887	0.021784212
56681	0.182471	0.20348214	-0.357453616	-0.18195918	-0.202063427
84765	-0.1016919	0.11233925	0.055647273	-0.01609151	-0.052984104
9509	0.06127938	0.144566031	-0.083873576	-0.118417657	-0.221172657
284207	0.4014361	0.014092339	-0.22062747	-0.557341734	-0.148938192
6524	-0.1777821	0.178942314	-0.133066178	0.019949196	-0.339552015
8641	0.003712414	-0.008363158	0.097886364	0.040070198	-0.153367529
4967	-0.1091911	0.113584928	-0.286184186	-0.23796461	-0.290822103
222553	0.08526368	-0.189122756	0.342381873	0.321292679	-0.061937395
23623	-0.177295	0.084702797	0.08954982	0.536208117	-0.472368592
84542	0.0750333	0.208301792	0.506415708	-0.094294352	0.376200084
84435	0.01887733	-0.178021782	0.064737652	-0.076705954	-0.078879044
199964	-0.196775	0.068698202	0.095622063	-0.172938561	-0.224382867
353135	-0.1098872	-0.14001544	0.073172707	-0.09499696	-0.149476673
115416	0.1154509	0.00973975	0.177676074	-0.112069275	-0.049425025
389432	-0.02884504	0.008564836	0.215707753	0.453882761	0.486290137
9607	-0.293902	0.17726875	-0.095684336	-0.280092868	-0.379806993
6493	-0.0524186	0.196033736	-0.442580998	-0.205233876	-0.421583204
9238	0.06105011	0.183248743	-0.14456665	0.012726232	-0.227904176
26509	0.0823474	-0.039593422	-0.455942636	0.300483898	0.358145417
8499	-0.0553009	0.181116248	0.253956721	-0.013506456	0.008370983
6487	-0.1721038	0.059666116	-0.084634254	-0.03872662	-0.186442453
127731	-0.1938692	-0.019450696	-0.180526437	-0.217136273	-0.382685859
734	0.009292625	-0.126656338	-0.265598726	-0.396945415	0.214027709
8708	-0.03274743	-0.168539009	0.08652444	-0.04616632	-0.212772043
3386	0.3286481	0.043484266	0.107255012	0.029548411	-0.019576088
84515	0.1298555	0.263357498	-0.474081779	0.032114455	0.271674443
468	0.2987921	-0.327049364	-0.535027228	-0.258960318	0.119702651
6648	0.2324518	-0.067137402	0.486823523	0.450418262	0.368661256
3630	0.9521058	-0.18732481	-0.422588014	0.115361197	-0.32588632
7139	0.1992471	0.211382382	0.078751861	-0.122011684	-0.206696836
553158	-0.06146427	-0.036838448	-0.20465931	-0.207139155	-0.262743321
50626	0.02513691	0.105633064	0.197295861	-0.077804647	-0.072901172
51146	0.1196916	-0.140588613	-0.294180378	-0.060541039	-0.269488568
55236	-0.06442816	-0.044537698	-0.450403762	-0.862241349	0.028574396
1663	-0.2726732	0.284453896	-0.412046234	-0.303766471	-0.338470902
2591	-0.362795	-0.560349157	-0.046246506	-0.665281138	-0.129554941
116071	0.06056798	-0.309636804	-0.049066915	0.078892156	-0.27834361
9170	-0.03639752	-0.074140154	0.104180347	0.088056903	-0.026693006
92140	-0.000726145	-0.437709722	-0.056130465	-0.273280225	0.315561062
5395	-0.01438734	-0.134261115	0.245785932	0.282903691	0.179611861
6741	0.2401119	0.170017781	-0.176306697	-0.575742001	0.402110798
157753	0.1871391	-0.098562898	0.447240264	0.330227989	0.065509756
57003	0.1138536	-0.108165404	0.292686923	-0.269158235	0.699570822
2669	-0.01147542	-0.159561385	1.563459599	-0.650943803	0.892950434
3991	0.06134805	-0.016795694	-0.028283309	-0.28090823	-0.27786953
3782	-0.08642886	-0.065972078	-0.089568373	-0.171106604	-0.200569742
331	-0.1579964	-0.224314406	-0.476431995	-0.188515986	0.340651166
147948	-0.1257818	-0.067641497	-0.083821419	0.040007365	-0.489888114
55500	-0.3884168	-0.099500111	-0.516418277	-0.047213478	0.131237729
7629	-0.03756592	0.198045222	-0.276590024	0.079727107	-0.26581784
2192	-0.1711794	0.00202505	-0.526760475	0.259201612	-0.292658509
648	0.132909	-0.157688121	0.429006267	-0.058083937	0.676445064
3490	0.1316525	0.119842137	-0.56568411	0.333671515	-0.222518285
54921	-0.1593186	-0.079634006	0.149152285	0.222208037	-0.02606128
833	0.3742283	-0.367949751	-0.013703508	-0.146307005	0.0768655
23677	0.3881375	0.013547797	-1.118557953	-0.175301002	-0.140455198
9877	-0.06905173	0.310380529	0.241083879	-0.210411473	-0.014872334
3184	-0.1093987	0.179351744	0.04913141	0.205227066	0.084462264
146857	-0.1143342	0.392134319	-0.330481742	-0.199190922	-0.37228004
148738	0.2005789	0	0.205189203	0.039581202	0.044658632
9590	-0.04322427	-0.110399632	-0.347922449	-0.223163295	-0.466285427
2321	0.1271672	-0.0381392	0.154202747	0.04945114	0.045376438
10924	0.04181166	-0.035624259	-0.12765884	0.103530864	0.015903727
10551	0.309755	-0.106601235	0.209006797	-0.003612522	-0.072811062
8498	-0.01261659	-0.025739791	-0.166928707	-0.366115064	-0.361873494
25880	0.325538	-0.088045109	0.600175482	0.479995646	0.126679296
26112	0.001816193	0.020196757	-0.045811121	0.064459405	-0.132110578
5657	0.2089758	-0.133894751	-0.093222377	-0.358880559	-0.206045304
8273	0.2472722	-0.080809918	0.297213003	-0.720356944	-0.870907105
5552	0.1684863	0.136382796	-0.220721669	0.379044978	0.356293312
545	-0.03053049	-0.101770707	0.299453001	-0.509745055	0.604433668
3920	-0.121344	0.063703761	-0.290335968	-0.048356666	-0.044048335
162282	0.1237753	0.098014466	0.090606407	-0.10811072	-0.147914894
92949	0.15792035	-0.214601513	0.09395316	0.048685333	-0.036001578
5932	-0.538602	0.210574559	0.116599518	-0.752911004	0.027498447
126549	-0.2816979	-0.188052546	-0.75853291	-0.402190511	-0.791487829
92591	-0.07074211	0.11072801	-0.127014512	0.123953924	-0.231137555
6500	-0.01429191	0.110724945	-0.148750489	0.023789113	0.050535261
64388	-0.2696057	0.412846306	-0.578446661	-0.386971184	-0.593024592
645051	-0.04464481	0.017845776	0.204573775	0.369405639	0.026900544
80213	0.1971074	0.006552402	0.633027463	0.533393896	0.404413028
23767	0.000619139	0.38312815	0.415951147	0.061447473	0.221183995
83876	0.1313183	0.349589431	0.067410841	0.026010282	-0.213210531
5593	-0.06837606	0.074010009	-0.277160159	0.091454896	-0.075730425
29997	0.410033	0.217010714	0.561073487	0.42053387	0.128126338
10307	0.03306268	-0.426739939	-0.174799898	-0.420343473	-0.701411005
3052	0.2412776	0.123022022	0.156832023	0.441395821	0.039533105
55783	0.1183862	0.047820836	0.20034044	-0.257365353	0.517995013
374286	0.05306135	0.161972867	-0.034596829	0.098675524	-0.07620276
30014	0.1342426	-0.146204549	-0.297760811	-0.49990109	-0.603066273
57476	0.4907168	0.234973249	0.776949483	0.370578182	0.1739352
159119	-0.1402356	-0.013102198	0.078768187	-0.180138637	-0.175650856
274	0.2067229	0.060361555	0.192222324	-0.141505686	0.043699078
79654	0.07885515	-0.075228072	-0.282841918	0.091619235	-0.940292514
148014	0.2090388	0.062703987	0.108106917	0.05775246	-0.12588286
1743	0.2874642	-0.027907517	0.132317907	0.244863665	0.098680807
79958	-0.09265848	0.198365849	0.053139021	-0.274183995	-0.311765527
5682	0.1945826	-0.060406744	-0.100570582	0.049673153	0.308729993
27254	0.9624525	0.240312779	0.351283282	0.667748752	-0.253146232
56105	-0.08592618	0.071006942	-0.035793956	-0.060757508	-0.245120388
7484	-0.2989366	0.019177993	0.078315415	0.123646055	-0.095782355
6444	0.04319689	-0.003724862	-0.144218963	-0.067260161	-0.105355249
56923	0.2050881	-0.358514502	0.314250304	0.164487047	-0.231062399
219402	0.05148056	-0.119800882	0.468629528	0.051456193	0.284688486
4520	0.2843825	0.400815428	0.855387116	0.142606497	0.309192818
2997	-0.1302321	-0.155195063	-0.723352107	-0.629492728	-0.723909886
8664	0.06838115	0.027775806	0.106812278	0.371182133	0.210669868
1236	0.003075138	-0.137723066	-0.246229625	-0.097448275	-0.188998009
4504	-0.3646027	0.430869362	0.673936234	0.251293857	0.084062605
58473	0.1970483	0.044863187	-0.074497987	-0.036450784	-0.174343749
5455	-0.2714478	-0.079518191	-0.442534847	-0.384177061	-0.252331306
10455	-0.08162791	0.227724096	0.346234742	0.707835721	0.379218978
11129	0.3309701	0.106108611	0.409372101	-0.31414394	-0.154215922
148932	-0.191436	-0.080921772	0.325824926	0.059585087	0.043340427
79627	0.1200598	0.020749408	0.184456137	0.007282672	0.008089918
79875	-0.09258607	-0.193101302	-0.0882655	-0.449818389	-0.291803251
81532	-0.03695759	-0.268366807	-0.435795274	-0.14506933	-0.163266209
79969	-0.289689	-0.072704385	-0.073078098	-0.572266973	-0.340315325
23362	0.1226754	-0.336830045	0.029060655	0.151054341	0.773898617
124801	-0.2864539	0.100774891	-0.241732232	-0.625052034	-0.770635911
57135	-0.02292771	-0.039192791	0.077778493	-0.081817888	-0.095960014
676	-0.1086914	0.021408762	0.172911493	-0.047813805	-0.231421439
55024	-0.3024968	0.050672247	-0.492602577	-0.348508039	-0.213576976
7143	-0.0229251	0.144675586	-0.056283151	-0.290552038	-0.133989571
2792	0.1328036	-0.231693515	1.288740878	0.155170418	0.688751656
3227	-0.3022994	0.480815173	-0.495012254	-0.423530292	-0.635654872
10943	-0.02321057	0.005976418	-0.01031964	0.233991238	0.151449311
285231	0.05118632	0.140232874	0.442328165	0.10578942	0.316081024
92359	0.1315887	0.017413777	-0.441733399	-0.202408976	-0.398283203
28234	0.03991898	-0.135690921	-0.257767225	-1.776309929	-0.050465189
722	0.08000385	0	0.317386676	0.014233453	-0.135512684
1639	-0.3081003	-0.095343486	-0.070986611	-0.07187066	-0.211075712
8648	0.05161399	0.19877282	0.398511839	0.259549494	0.347116714
7422	0.2553858	-0.491295306	-0.908302831	-0.661931441	-0.369804507
116729	-0.2931771	0.182615154	-0.410786931	0.053981016	-0.387940037
51091	-0.04962194	-0.340376044	0.116339184	-0.256025161	0.267132413
5733	0.06892021	0.084929913	0.030053021	-0.028672505	-0.060564131
8567	0.01378766	-0.112462128	0.323692454	-0.293515369	-0.094609575
9990	-0.1365573	-0.179563249	-0.532491161	-0.266415227	-0.131428423
57718	0.0732792	0.004805336	0.101075525	-0.033848941	-0.01993609
23533	0.1363665	0.111360818	0.123104624	-0.00163536	-0.03034746
80031	0.1033701	0.026587713	0.159175524	-0.033175651	0.409398949
55890	0.3808879	-0.078394368	0.233919148	0.093714864	-0.02261924
152503	-0.3358283	-0.472166148	-0.769702368	-0.349029908	-0.251545403
9129	0.2065412	-0.024534232	0.542519756	-0.083836204	0.557749808
3846	-0.06055081	0.047407163	0.143586381	-0.092544672	-0.027003534
9728	0.04833949	-0.086013169	1.315536976	-0.54000721	0.206793955
8741	-0.1258906	-0.187151495	-0.28407531	0.053914254	-0.392829137
23443	0.2904177	-0.351064	-0.460078939	-0.933849557	0.418268566
91369	0.09315998	-0.276624511	0.083776448	0.064193636	0.06513119
79085	0.3986596	0.026424758	-0.134422256	0.196410895	-0.473169655
1399	-0.1995221	0.062888872	-0.521167739	-0.282328757	-0.723954792
27005	0.06746226	0.12255647	-0.413392068	-0.116103042	-0.354000407
91074	0.09673348	0.078769486	0.119232324	-0.040835551	0.001629579
90161	0.1285429	0.206455292	-0.924719452	-0.332063105	0.298156727
26468	-0.07247874	-0.314814006	0.078384903	-0.021682911	-0.016351306
79896	-0.2260533	-0.017497535	0.280806907	0.229752612	0.688291257
51676	0.06451625	-0.019859189	0.051519046	-0.169433673	-0.211025043
54497	-0.0691039	-0.069346138	0.219297143	-0.036729068	0.268594006
93099	0.03845362	0.030119984	0.218285898	-0.129290872	-0.08069892
342945	0.1551339	-0.187564373	0.022980242	0.011049587	-0.246055114
84689	-0.08727054	-0.044272117	0.115040523	-0.121173761	-0.181804776
5166	0.6393846	0.265186397	-0.357304611	-0.003592196	0.329360684
4311	-0.04739741	0.190477101	0.073372063	-0.087987155	-0.013775539
3423	0.06215304	-0.027373468	0.680602773	0.355249759	0.268510674
9744	0.153757	-0.036902433	-0.034831099	-0.138611006	-0.199161555
338645	-0.1160038	0.046368746	-0.10895338	0.037662189	-0.343890703
54677	0.2804442	0.234110615	0.746130918	0.071609277	0.671918781
23649	-0.2084879	-0.003411448	0.018848383	0.216091622	0.008138921
22879	0.09170678	0.039170369	0.002899987	-0.495910359	-0.395333567
25780	0.1885451	-0.206303618	-0.081779891	-0.428771242	-0.319663007
54855	-0.0816274	0.091882536	0.12831042	0.032547152	0.254234169
6253	-0.1613733	0.451061488	0.528398707	0.801666285	0.027080687
23683	-0.1874072	0.112116881	-0.057167236	-0.140585854	0.332189653
50940	0.1022723	0.081310558	-0.108875404	-0.121718616	-0.178898508
407	-0.1034755	0.079021374	-0.130127929	-0.377084834	-0.4446827
84557	0.1849627	0.038495832	-0.094261696	0.069598959	-0.636937242
80305	0.04181299	0.148660822	-0.0315883	-0.360399118	-0.64597763
112611	0.4889564	0.012820972	0.158529457	0.555369056	0.322489386
121457	0.3735712	-0.057055168	-1.055804023	-0.302859864	0.261618221
9411	-0.3418757	0.157875217	0.019371034	-0.489501219	0.260663364
10178	-0.04256003	0.051096118	-0.078652476	-0.248270135	-0.194165412
23059	0.0626366	-0.576663157	-0.103935968	0.049637741	0.321235893
2049	-0.03924416	0.051697219	-0.113592018	0.097892698	-0.09695405
55793	0.2836802	0.073802413	0.709329678	0.379604446	0.326439924
122416	0.4809841	0.392052469	0.83967517	0.098780114	0.31511254
51538	-0.2300591	0.009143953	0.407702219	0.503158373	0.27272233
10537	0.05257651	0.122468328	-0.325277459	-0.328862198	-0.377112353
54625	0.1801599	0.026125681	0.156964423	0.05374715	0.111153699
283130	0.706101	-0.239184944	1.788557179	1.085703741	0.296725101
50485	-0.009097928	-0.001143533	0.318670698	0.504720278	0.0894181
23224	-0.1998837	0.144447462	-0.316864432	0.017250816	0.171005678
57524	0.1858625	-0.079153916	0.447068508	0.238386364	0.111877514
117247	-0.1154698	0.328928912	1.396115037	1.544807467	0.272204812
340554	-0.1621603	0.07485944	-0.204308405	0.03237759	0.032924189
1832	-0.279336	0.027132081	-0.657774691	-0.225099316	-0.350638014
83463	0	0.179515852	0.27542476	-0.128779173	-0.107982042
93974	0.2177069	0.073205826	0.266926901	0.604680703	0.156430525
11199	-0.07564942	-0.365821078	0.294120275	-0.128936834	0.425290206
2243	-0.0611461	0.03334622	-0.057218316	-0.229746823	-0.185027169
2946	-0.02660202	0.037218556	-0.287643357	0.205392507	-0.430324184
728090	-0.04707644	0.367951126	0.018947927	0.214503619	-0.252265036
83953	0.09509769	0.38526914	0.149617032	-0.019544778	-0.030386502
9654	0.1033998	0.04844187	0.04642175	0.212516918	-0.532050319
4093	-0.1224789	0.218954258	-0.285306946	0.048500434	-0.028588932
223082	0.4355361	0.288931648	0.373124225	-0.244257197	0.447624546
7345	-0.2612494	0.035536849	-0.704902732	-0.377011765	-0.460101572
79917	-0.1880911	-0.182379088	-0.107595562	-0.06028433	-0.254125217
90665	0.1268334	0.128557225	0.63024414	0.152277991	0.152277991
3761	-0.04855412	-0.472160518	-0.22558146	-0.331904842	-0.342834893
10845	0.2554054	-0.142695385	-0.062488701	-0.601836297	-0.122476014
2162	-0.001173714	-0.191129989	-0.202844841	-0.093414867	-0.264803273
25854	0.01405244	-0.001778064	0.042326483	0.378914443	0.595501574
11155	-0.02203474	0.094018272	-0.03510066	0.226968066	-0.108074441
7311	0.06163048	-0.047665599	-0.160513814	0.070028836	-0.093837024
85480	0.8624759	-0.396366441	0.915561193	0.175037759	1.682120596
83902	-0.07876722	0.226121635	0.173894216	-0.057660736	-0.208820879
25998	0.2425667	0.092767447	0.102368107	-0.450027899	0.280622477
83690	-1.316367	0.36834157	-0.131346369	0.597475038	0.700524388
23225	-0.1129316	0.246082944	0.24662738	0.631775012	0.163532737
5802	0.08576038	0.112206905	0.274141734	0.20399828	0.057150042
9919	0.02104236	0.005324252	0.315423007	0.588648987	0.037108358
51065	0.633344	0.191028349	0.406007775	1.153810692	0.593687035
